RUNNO,TRNO,R#,O#,P#,CropCode,MODEL,EXNAME,TNAM,CultivarCode,WSTA,WYEAR,SoilProfileID,LAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,EYLDH,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CropCodeST
1,1,1,0,1,MZ,MZCER048,TOUCAN13,W1F123C434               ,MZ990002,WEATHERS,2024,US02126131,        +048.96,        -122.38,        0,2024001,2024135,2024160,2024244,2024316,2024316,2024,-99,7759,1764,1764,6041,4642,0.102481112,1721,245.905945,0.227347612,2.67876625,-99.0000000,-99,-99,-99,-99,-99,0,0,1366,844,192,652,1321,6042,561,2,122,0,131,93,128,365,83,33,23.2711964,-99,-99,-99,-99,-99,-99,-99,-99,0,52154,52154,-99,-99,441542,441542,4453.93750,25.8508854,10.9039717,13.1782064,40.4076309,-99.0000000,2.47892141,2.99594879,9.18631744,-99.0000000,63.6005211,59.2310219,14.4590168,13.4656487,181,17.8220959,10.0552483,15.5480700,13.5591040,434.000000,711.599792,588.795105,396.816986,192.024719,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN00,W1F123C434               ,MZ990001,WEATHERS,2022,US02126127,        +048.96,        -122.71,        0,2022001,2022135,2022155,2022251,2022317,2022317,2022,-99,15844,3358,3358,12569,7699,0.166808084,2013,287.611023,0.211958990,4.61428356,-99.0000000,-99,-99,-99,-99,-99,0,0,1071,858,320,538,1028,9980,395,2,122,0,239,185,89,514,185,57,27.8410511,-99,-99,-99,-99,-99,-99,-99,-99,0,59328,59328,-99,-99,513754,513754,6288.18750,36.6123238,35.7817192,24.8626099,49.5734978,-99.0000000,7.58355904,5.26936865,10.5065813,-99.0000000,129.870041,66.2934952,27.5245895,14.0502090,182,19.9609833,11.1445074,16.0780201,13.5341244,434.000000,442.800018,637.268005,317.658966,319.609192,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN31,W1F123C434               ,MZ990002,WEATHERS,2025,US02126384,        +048.96,        -101.29,        0,2025001,2025135,2025150,2025213,2025286,2025286,2025,-99,7937,3932,3932,4045,4670,0.404351294,972,138.919006,0.495436758,1.98848486,-99.0000000,-99,-99,-99,-99,-99,0,0,423,883,213,671,375,12545,368,2,122,0,119,25,16,76,86,54,5.39558649,-99,-99,-99,-99,-99,-99,-99,-99,0,23478,23478,-99,-99,177917,177917,643.609375,5.67767143,23.7194366,12.5240965,37.3424110,-99.0000000,11.7513437,6.20482492,18.5005875,-99.0000000,65.0534821,66.6934814,32.2295074,33.0420151,151,24.8165512,11.8430452,17.9158955,14.3018484,434.000000,334.600037,633.700378,421.253540,212.533798,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990001,WEATHERS,2025,US02126366,        +048.96,        -102.79,        0,2025001,2025135,2025151,2025239,2025310,2025310,2025,-99,5758,1064,1064,4747,1937,0.174853787,609,86.9666901,0.184879571,1.95264721,-99.0000000,-99,-99,-99,-99,-99,0,0,477,914,226,688,433,10454,486,2,122,0,108,16,18,45,65,10,3.13878345,-99,-99,-99,-99,-99,-99,-99,-99,0,15797,15797,-99,-99,119921,119921,277.164062,4.83308887,15.0681505,8.60488129,25.4837990,-99.0000000,2.78461099,1.59019148,4.70943403,-99.0000000,47.1929626,53.3105698,8.72131157,9.85185146,175,22.7977142,10.2085705,16.7217083,13.7092495,434.000000,382.100067,669.101807,443.172333,225.929474,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN08,W1F123C434               ,MZ990003,WEATHERS,2025,US02126129,        +048.96,        -122.54,        0,2025001,2025135,2025156,2025223,2025336,2025336,2025,-99,8007,4251,4251,3774,6537,0.234793574,1810,258.617188,0.530869067,1.12818122,-99.0000000,-99,-99,-99,-99,-99,0,0,1291,860,152,708,1207,1385,123,2,122,0,115,58,46,193,91,75,24.7590046,-99,-99,-99,-99,-99,-99,-99,-99,0,23860,23860,-99,-99,212230,212230,2388.90625,27.0869141,10.6330833,12.9516430,52.8010483,-99.0000000,5.64541817,6.87641048,28.0336380,-99.0000000,65.6287842,69.6235809,34.8442612,36.9652176,201,16.0806007,8.88855553,14.6497545,13.0684519,434.000000,753.000000,618.200439,466.561493,151.639252,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN25,W1F123C434               ,MZ990002,WEATHERS,2024,US02126368,        +048.96,        -102.62,        0,2024001,2024135,2024152,2024213,2024281,2024281,2024,-99,9004,3137,3137,5913,4146,0.388599753,807,115.305450,0.348340154,2.31931400,-99.0000000,-99,-99,-99,-99,-99,0,0,373,888,226,661,324,9050,418,2,122,0,112,12,15,50,89,41,4.80297613,-99,-99,-99,-99,-99,-99,-99,-99,0,16348,16348,-99,-99,123893,123893,364.015625,4.94200802,36.3513680,13.6761980,39.7728195,-99.0000000,12.6645107,4.76467228,13.8565149,-99.0000000,73.8052139,80.3949661,25.7131157,28.0089283,146,25.8739624,12.0945187,19.0493107,14.4210758,434.000000,247.700058,658.387390,433.012695,226.391708,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990003,WEATHERS,2025,US02126376,        +048.96,        -101.96,        0,2025001,2025135,2025151,2025198,2025255,2025255,2025,-99,7183,2311,2311,4897,3098,0.233946249,988,141.142715,0.321765482,1.46655464,-99.0000000,-99,-99,-99,-99,-99,0,0,386,800,152,648,341,11139,501,2,122,0,94,21,30,59,75,35,5.09764194,-99,-99,-99,-99,-99,-99,-99,-99,0,22820,22820,-99,-99,172660,172660,516.609375,4.67250395,24.5085278,13.1028204,47.2073364,-99.0000000,7.88467932,4.21533012,15.1871510,-99.0000000,58.8807487,76.4196930,18.9426231,24.5851059,120,25.0625000,12.1091633,19.5775013,14.9956532,434.000000,293.100067,548.237000,396.691925,152.168106,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN35,W1F123C434               ,MZ990001,WEATHERS,2024,US02126379,        +048.96,        -101.71,        0,2024001,2024135,2024151,2024235,2024310,2024310,2024,-99,7326,1445,1445,5941,2185,0.236900374,610,87.1351471,0.197238684,2.38707113,-99.0000000,-99,-99,-99,-99,-99,0,0,447,922,229,693,391,13260,376,2,122,0,114,21,28,76,84,16,9.38472366,-99,-99,-99,-99,-99,-99,-99,-99,0,22122,22122,-99,-99,167569,167569,632.687500,6.68701363,24.3711472,10.4073315,32.0084457,-99.0000000,4.80705118,2.05277872,6.31345844,-99.0000000,60.0489273,64.2628860,11.8442621,12.6754389,175,23.6982841,10.4799976,17.2919941,13.7092495,434.000000,300.600098,703.923889,475.047882,228.876144,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN10,W1F123C434               ,MZ990003,WEATHERS,2024,US02126388,        +048.96,        -100.96,        0,2024001,2024135,2024151,2024202,2024252,2024252,2024,-99,8517,4452,4452,4082,6342,0.236166015,1885,269.311462,0.522726297,1.13485253,-99.0000000,-99,-99,-99,-99,-99,0,0,411,803,150,653,358,10893,415,2,122,0,111,20,19,82,98,76,11.4655619,-99,-99,-99,-99,-99,-99,-99,-99,0,29892,29892,-99,-99,227392,227392,794.937500,4.58659983,32.2376213,14.6816292,56.7714500,-99.0000000,16.8508644,7.67420578,29.6748962,-99.0000000,69.8129730,76.7313766,36.4918022,40.1081085,117,25.4529896,12.4102554,20.3042698,15.0554733,434.000000,264.200104,580.125183,431.542023,150.025803,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN41,W1F123C434               ,MZ990003,WEATHERS,2022,US02126373,        +048.96,        -102.21,        0,2022001,2022135,2022150,2022199,2022248,2022248,2022,-99,7675,3802,3802,3887,5319,0.214845434,1770,252.808731,0.495382071,0.885998487,-99.0000000,-99,-99,-99,-99,-99,0,0,449,768,126,641,378,9502,499,2,122,0,98,8,22,49,89,65,5.09559202,-99,-99,-99,-99,-99,-99,-99,-99,0,22047,22047,-99,-99,167000,167000,425.937500,3.51319242,36.2539291,13.1248760,60.8240929,-99.0000000,17.9593773,6.50176668,30.1308784,-99.0000000,62.9094849,78.3158875,31.1639347,38.7959175,113,25.8743420,12.7265463,21.5690250,15.1325989,434.000000,211.699997,584.764160,459.661621,126.182846,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN16,W1F123C434               ,MZ990002,WEATHERS,2022,US02126377,        +048.96,        -101.88,        0,2022001,2022135,2022150,2022213,2022294,2022294,2022,-99,10094,5020,5020,5107,6371,0.448823214,1118,159.768906,0.497263074,1.66428745,-99.0000000,-99,-99,-99,-99,-99,0,0,480,885,225,661,405,13200,497,2,122,0,127,18,7,69,96,72,8.97567654,-99,-99,-99,-99,-99,-99,-99,-99,0,22208,22208,-99,-99,168144,168144,566.781250,5.17120886,41.8506355,14.3071651,44.9079666,-99.0000000,20.8126011,7.11504936,22.3330345,-99.0000000,82.7407684,79.4832611,41.1475410,39.5275574,159,24.0415115,10.9421368,18.8874168,14.1072283,434.000000,241.200027,705.546753,480.767822,224.779129,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN00,W1F123C434               ,MZ990001,WEATHERS,2021,US02126127,        +048.96,        -122.71,        0,2021001,2021135,2021153,2021252,2021345,2021345,2021,-99,7615,227,227,7482,1830,0.320694186E-1,709,101.238495,0.298442468E-1,4.37860012,-99.0000000,-99,-99,-99,-99,-99,0,0,1553,869,279,590,1522,11000,556,2,122,0,253,177,117,529,174,4,21.5669975,-99,-99,-99,-99,-99,-99,-99,-99,0,59322,59322,-99,-99,513978,513978,6277.18750,36.1559486,7.69977236,12.3418646,27.2651482,-99.0000000,0.229524791,0.367902279,0.812754869,-99.0000000,62.4186401,30.0991077,1.86065578,0.897233188,210,17.2323799,9.63238430,14.1133347,12.8590374,434.000000,988.999939,617.011658,337.714569,279.296997,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN39,W1F123C434               ,MZ990001,WEATHERS,2023,US02126383,        +048.96,        -101.38,        0,2023001,2023135,2023145,2023222,2023305,2023305,2023,-99,5945,1294,1294,4702,1892,0.273500234,473,67.5811005,0.217645034,1.77052510,-99.0000000,-99,-99,-99,-99,-99,0,0,393,865,228,637,316,13719,491,2,122,0,110,20,19,68,69,18,7.73073769,-99,-99,-99,-99,-99,-99,-99,-99,0,20123,20123,-99,-99,152473,152473,535.421875,5.76419878,25.6459484,8.79685307,26.1300163,-99.0000000,5.58239841,1.91482639,5.68776655,-99.0000000,48.7273026,54.0430069,10.6065578,11.7636366,170,23.8935184,11.2052927,16.9623489,13.8343306,434.000000,231.800003,675.779297,448.273499,227.505829,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN05,W1F123C434               ,MZ990003,WEATHERS,2025,US02126128,        +048.96,        -122.62,        0,2025001,2025135,2025156,2025223,2025336,2025336,2025,-99,7957,4240,4240,3735,6521,0.234494522,1808,258.292725,0.532811046,1.12483728,-99.0000000,-99,-99,-99,-99,-99,0,0,1291,860,151,709,1207,1378,124,2,122,0,114,57,48,197,90,74,26.9495029,-99,-99,-99,-99,-99,-99,-99,-99,0,24454,24454,-99,-99,218183,218183,2466.53125,27.9715385,10.5675611,12.8721991,52.8147278,-99.0000000,5.63081026,6.85881138,28.1417542,-99.0000000,65.2243729,69.8015213,34.7540970,37.1929817,201,16.0806007,8.88855553,14.6497545,13.0684519,434.000000,753.000000,618.182922,467.517395,150.665802,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN11,W1F123C434               ,MZ990003,WEATHERS,2024,US02126130,        +048.96,        -122.46,        0,2024001,2024135,2024160,2024215,2024316,2024316,2024,-99,9751,5657,5657,4114,7577,0.279966295,2021,288.676636,0.580178499,1.32314146,-99.0000000,-99,-99,-99,-99,-99,0,0,1366,865,157,708,1299,1841,183,2,122,0,140,80,50,254,123,99,24.8879776,-99,-99,-99,-99,-99,-99,-99,-99,0,27058,27058,-99,-99,244314,244314,3132.70312,26.3316727,13.7030725,15.9638233,62.0031281,-99.0000000,7.94969320,9.26124382,35.9704628,-99.0000000,79.9270782,69.6507416,46.3688507,40.4071426,181,17.8220959,10.0552483,15.5480700,13.5591040,434.000000,711.599792,610.825073,453.592743,157.267929,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN43,W1F123C434               ,MZ990002,WEATHERS,2023,US02126374,        +048.96,        -102.12,        0,2023001,2023135,2023145,2023206,2023275,2023275,2023,-99,8472,3581,3581,4931,4423,0.427539498,838,119.642960,0.422658354,1.99959385,-99.0000000,-99,-99,-99,-99,-99,0,0,352,826,233,593,297,10488,502,2,122,0,130,12,12,69,91,56,2.71111894,-99,-99,-99,-99,-99,-99,-99,-99,0,24072,24072,-99,-99,182355,182355,550.656250,5.55776882,46.6504822,13.4266520,36.3606339,-99.0000000,19.7191620,5.67544699,15.3696432,-99.0000000,69.4403915,65.1671371,29.3524590,27.5461540,140,26.5771408,13.3357162,19.0264244,14.5610962,434.000000,181.600006,630.963501,398.361877,232.991745,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN10,W1F123C434               ,MZ990002,WEATHERS,2021,US02126130,        +048.96,        -122.46,        0,2021001,2021135,2021153,2021231,2021345,2021345,2021,-99,11899,4430,4430,7537,7085,0.238085732,1861,265.830933,0.372332066,3.25560880,-99.0000000,-99,-99,-99,-99,-99,0,0,1553,856,273,584,1508,3527,183,2,122,0,201,109,57,304,148,78,12.6164312,-99,-99,-99,-99,-99,-99,-99,-99,0,27013,27013,-99,-99,244046,244046,3496.85938,27.5034122,12.0312357,19.6721249,43.6419334,-99.0000000,4.47927237,7.32400227,16.2480488,-99.0000000,97.5318985,59.1984673,36.3114738,22.0398006,210,17.2323799,9.63238430,14.1133347,12.8590374,434.000000,988.999939,604.860535,332.212097,272.648132,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN36,W1F123C434               ,MZ990003,WEATHERS,2021,US02126392,        +048.96,        -100.62,        0,2021001,2021135,2021150,2021194,2021243,2021243,2021,-99,7035,2312,2312,4752,3300,0.231409058,999,142.744125,0.328664422,1.61261046,-99.0000000,-99,-99,-99,-99,-99,0,0,370,803,191,613,326,13287,442,2,122,0,98,24,27,65,73,36,6.25322676,-99,-99,-99,-99,-99,-99,-99,-99,0,22494,22494,-99,-99,170304,170304,569.093750,2.47123170,21.7609711,12.6859360,36.9221764,-99.0000000,7.15125275,4.16894722,12.1336412,-99.0000000,57.6665726,71.7890015,18.9508190,23.5918369,108,26.9898148,13.5685196,20.9805527,15.2244101,434.000000,323.299988,554.576477,365.878326,190.544617,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN16,W1F123C434               ,MZ990002,WEATHERS,2021,US02126365,        +048.96,        -102.88,        0,2021001,2021135,2021151,2021202,2021266,2021266,2021,-99,7576,2546,2546,5077,3167,0.394048333,646,92.2881851,0.336009383,2.15964437,-99.0000000,-99,-99,-99,-99,-99,0,0,244,919,235,684,203,9438,420,2,122,0,102,13,19,45,75,32,2.43678761,-99,-99,-99,-99,-99,-99,-99,-99,0,14978,14978,-99,-99,113327,113327,307.843750,4.02822351,39.0920448,11.4966726,32.1735649,-99.0000000,13.1372538,3.86356616,10.8122330,-99.0000000,62.0986824,74.2748947,20.8688526,24.9607849,131,27.6022949,13.5916023,20.3732834,14.7635536,434.000000,193.800018,658.976685,424.344971,235.474030,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN23,W1F123C434               ,MZ990003,WEATHERS,2021,US02126367,        +048.96,        -102.71,        0,2021001,2021135,2021150,2021192,2021234,2021234,2021,-99,6669,1526,1526,5174,2607,0.191160396,798,114.059593,0.228846118,1.72294116,-99.0000000,-99,-99,-99,-99,-99,0,0,233,775,195,580,181,1891,100,2,122,0,87,16,26,37,63,22,4.27390099,-99,-99,-99,-99,-99,-99,-99,-99,0,6255,6255,-99,-99,52517,52517,285.640625,5.11464405,36.9289131,12.7792778,34.2039223,-99.0000000,8.44961262,2.92399502,7.82611418,-99.0000000,54.6668968,76.6593246,12.5081968,17.5402298,99,28.4646473,14.5303040,21.9575806,15.3751688,434.000000,180.599991,521.888733,327.169037,194.988205,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN25,W1F123C434               ,MZ990002,WEATHERS,2024,US02126381,        +048.96,        -101.54,        0,2024001,2024135,2024151,2024214,2024286,2024286,2024,-99,9965,3787,3787,6220,5089,0.408183873,928,132.545746,0.380053371,2.18318009,-99.0000000,-99,-99,-99,-99,-99,0,0,435,888,224,664,377,12105,488,2,122,0,123,18,12,69,101,53,10.7323351,-99,-99,-99,-99,-99,-99,-99,-99,0,20479,20479,-99,-99,155074,155074,578.640625,5.00398874,34.6606827,14.9030666,44.5316315,-99.0000000,13.1721697,5.66364288,16.9234467,-99.0000000,81.6799088,81.0158463,31.0409832,30.7886181,151,25.2662239,11.9006624,18.6940327,14.3018484,434.000000,287.500092,668.650940,445.521179,223.772385,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN37,W1F123C434               ,MZ990002,WEATHERS,2022,US02126372,        +048.96,        -102.29,        0,2022001,2022135,2022150,2022212,2022285,2022285,2022,-99,9442,4091,4091,5385,5214,0.434668511,941,134.467499,0.433335334,1.79019237,-99.0000000,-99,-99,-99,-99,-99,0,0,446,892,239,653,376,10649,499,2,122,0,124,14,9,60,89,61,3.62391686,-99,-99,-99,-99,-99,-99,-99,-99,0,20870,20870,-99,-99,158345,158345,474.093750,5.04809332,40.3663177,13.4113007,39.4409294,-99.0000000,17.4903774,5.81100082,17.0894127,-99.0000000,77.3908463,76.1426086,33.5327873,32.9919357,150,25.0320053,11.7020016,19.8446617,14.3258591,434.000000,233.900040,704.009521,465.037933,239.387970,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN20,W1F123C434               ,MZ990003,WEATHERS,2025,US02126366,        +048.96,        -102.79,        0,2025001,2025135,2025151,2025198,2025255,2025255,2025,-99,6747,2109,2109,4662,2786,0.214314029,984,140.611115,0.312634885,1.43660772,-99.0000000,-99,-99,-99,-99,-99,0,0,378,788,135,653,332,8450,484,2,122,0,87,12,28,38,72,33,3.23329711,-99,-99,-99,-99,-99,-99,-99,-99,0,15799,15799,-99,-99,119525,119525,281.093750,3.31651020,24.4290810,12.4482975,49.9673843,-99.0000000,7.63577080,3.89095068,15.6182499,-99.0000000,55.3058395,77.5553131,17.2868843,24.2413788,120,25.1341648,12.1674995,19.8291588,14.9956532,434.000000,276.200012,542.026917,407.867340,135.034332,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN06,W1F123C434               ,MZ990002,WEATHERS,2021,US02126390,        +048.96,        -100.79,        0,2021001,2021135,2021149,2021204,2021270,2021270,2021,-99,10813,4963,4963,5900,6102,0.417839020,1188,169.682709,0.459002823,2.38177896,-99.0000000,-99,-99,-99,-99,-99,0,0,351,909,261,648,299,13997,429,2,122,0,142,32,11,102,110,68,6.25020599,-99,-99,-99,-99,-99,-99,-99,-99,0,29849,29849,-99,-99,226672,226672,927.000000,6.70676422,35.5910988,16.5881023,41.4935951,-99.0000000,16.3364010,7.61397982,19.0456638,-99.0000000,88.6276932,76.1449127,40.6803284,34.9507027,135,27.1066685,13.2600002,19.9170380,14.6748066,434.000000,303.800079,651.827332,392.612274,260.584259,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN47,W1F123C434               ,MZ990003,WEATHERS,2022,US02126377,        +048.96,        -101.88,        0,2022001,2022135,2022150,2022199,2022248,2022248,2022,-99,7668,3812,3812,3871,5320,0.215058714,1772,253.212662,0.497105628,0.880415618,-99.0000000,-99,-99,-99,-99,-99,0,0,449,771,127,644,376,10820,493,2,122,0,99,11,22,53,89,65,8.45036983,-99,-99,-99,-99,-99,-99,-99,-99,0,22217,22217,-99,-99,168073,168073,469.156250,3.40519643,36.2218781,13.0628757,60.5469017,-99.0000000,18.0066128,6.49381399,30.0990639,-99.0000000,62.8538666,77.4562836,31.2459011,38.5050507,113,25.8743420,12.7265463,21.5690250,15.1325989,434.000000,211.699997,587.020203,461.447418,126.648460,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN18,W1F123C434               ,MZ990001,WEATHERS,2022,US02126366,        +048.96,        -102.79,        0,2022001,2022135,2022150,2022231,2022304,2022304,2022,-99,6183,1195,1195,5038,1805,0.229742765,520,74.2821503,0.193192974,1.91164923,-99.0000000,-99,-99,-99,-99,-99,0,0,452,928,233,695,390,10286,418,2,122,0,110,12,13,46,78,17,4.18658686,-99,-99,-99,-99,-99,-99,-99,-99,0,15792,15792,-99,-99,119525,119525,319.648438,4.35113907,23.8836651,8.45606136,26.5839481,-99.0000000,4.61568165,1.63419175,5.13752985,-99.0000000,50.6842690,56.2134628,9.79508209,10.8636360,169,23.5851955,10.4153843,18.5360889,13.8593016,434.000000,258.899994,731.248352,498.646057,232.602051,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN04,W1F123C434               ,MZ990002,WEATHERS,2024,US02126380,        +048.96,        -101.62,        0,2024001,2024135,2024151,2024214,2024286,2024286,2024,-99,10269,3973,3973,6339,5335,0.408525378,972,138.927109,0.386876374,2.19510508,-99.0000000,-99,-99,-99,-99,-99,0,0,435,887,226,661,377,12100,494,2,122,0,127,18,12,73,104,56,9.49873257,-99,-99,-99,-99,-99,-99,-99,-99,0,21647,21647,-99,-99,164029,164029,619.578125,5.42133713,35.7185555,15.3639297,45.3918762,-99.0000000,13.8191261,5.94413948,17.5616302,-99.0000000,84.1728516,80.8589630,32.5655746,31.2834644,151,25.2662239,11.9006624,18.6940327,14.3018484,434.000000,287.500092,668.389404,442.816620,226.231842,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN40,W1F123C434               ,MZ990002,WEATHERS,2023,US02126373,        +048.96,        -102.21,        0,2023001,2023135,2023145,2023206,2023275,2023275,2023,-99,8368,3502,3502,4906,4323,0.429585725,815,116.463982,0.418515503,2.01406002,-99.0000000,-99,-99,-99,-99,-99,0,0,352,827,234,593,297,10675,502,2,122,0,128,12,12,64,89,54,2.56978655,-99,-99,-99,-99,-99,-99,-99,-99,0,22040,22040,-99,-99,167128,167128,497.531250,5.23305416,46.0799599,13.2427912,35.8212128,-99.0000000,19.2841396,5.54201555,14.9909258,-99.0000000,68.5911560,65.3759460,28.7049179,27.3593750,140,26.5771408,13.3357162,19.0264244,14.5610962,434.000000,181.600006,631.900085,398.678772,233.607986,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN13,W1F123C434               ,MZ990002,WEATHERS,2025,US02126131,        +048.96,        -122.38,        0,2025001,2025135,2025156,2025244,2025336,2025336,2025,-99,6995,1646,1646,5385,2734,0.119280502,1380,197.087051,0.235261992,2.10666156,-99.0000000,-99,-99,-99,-99,-99,0,0,1291,858,164,694,1235,7090,561,2,122,0,137,90,125,353,99,29,21.4065285,-99,-99,-99,-99,-99,-99,-99,-99,0,52166,52166,-99,-99,441709,441709,4282.90625,24.8376522,9.28921127,11.4036760,42.6971092,-99.0000000,2.18592286,2.68349552,10.0474186,-99.0000000,57.3342323,51.0567627,13.4918032,12.0145988,201,16.0806007,8.88855553,14.6497545,13.0684519,434.000000,753.000000,613.379089,449.556458,163.823181,1,
1,1,1,0,1,MZ,MZCER048,TOUCAN17,W1F123C434               ,MZ990001,WEATHERS,2021,US02126391,        +048.96,        -100.71,        0,2021001,2021135,2021150,2021222,2021298,2021298,2021,-99,6800,1479,1479,5383,2126,0.290009648,510,72.8720016,0.217557877,2.08282185,-99.0000000,-99,-99,-99,-99,-99,0,0,444,942,253,689,393,15317,517,2,122,0,121,35,22,94,83,22,6.49016285,-99,-99,-99,-99,-99,-99,-99,-99,0,27203,27203,-99,-99,205982,205982,818.000000,6.91902256,17.1452427,9.74841785,26.8251648,-99.0000000,3.72919822,2.12034225,5.83464193,-99.0000000,55.7360954,56.1967239,12.1229506,12.2231407,163,24.7171764,11.4809818,18.3472424,14.0085325,434.000000,396.600006,697.528931,444.042999,253.485992,32,
1,1,1,0,1,MZ,MZCER048,TOUCAN06,W1F123C434               ,MZ990001,WEATHERS,2023,US02126129,        +048.96,        -122.54,        0,2023001,2023135,2023147,2023254,2023327,2023327,2023,-99,8820,885,885,8013,2735,0.842855722E-1,1050,150.041763,0.100369610,2.95408154,-99.0000000,-99,-99,-99,-99,-99,0,0,986,872,278,594,931,1984,123,2,122,0,202,76,34,243,137,16,13.7827435,-99,-99,-99,-99,-99,-99,-99,-99,0,23816,23816,-99,-99,212016,212016,2745.53125,27.9343147,18.9064312,13.5473728,31.7680130,-99.0000000,1.89710629,1.35936832,3.18766117,-99.0000000,72.2938461,43.6626205,7.25409842,4.38118792,192,19.0640602,10.2890625,16.3223953,13.2862349,434.000000,466.499969,651.037659,373.406403,277.633026,1,
